word,frequency
society,54.0
loved,53.0
ghana,53.0
co/qoc1qhvym5,53.0
@pmoindia,53.0
girls,53.0
posting,53.0
marked,53.0
complete,53.0
chest,53.0
immediately,53.0
co/t1tkkd4w3s,53.0
@asapaimaaa:,53.0
@liilevi:,53.0
package,53.0
ar,53.0
wife,53.0
@replouiegohmert,53.0
push,53.0
cover,53.0
perfect,53.0
debate,53.0
(covid-19),53.0
binge,53.0
europe,52.0
simp,52.0
tough,52.0
3am,52.0
purse,52.0
@sunnyjinsue:,52.0
suspected,52.0
stores,52.0
louiehes,52.0
closure,52.0
lennon,52.0
contacts,52.0
vote,52.0
wear,52.0
turned,52.0
news:,52.0
hardest,52.0
price,52.0
solidarity,52.0
wondering,52.0
breaking:,51.0
co/uvcitk51ug,51.0
@epochtimes:,51.0
coronavirusoutbreakindia,51.0
acting,51.0
gloves,51.0
create,51.0
hasnt,51.0
@1djfirstclass:,51.0
drinking,51.0
canceled,51.0
industry,51.0
"one:",51.0
federal,51.0
bought,51.0
behind,51.0
education,51.0
practice,50.0
mi,50.0
sending,50.0
ce,50.0
sex,50.0
@sardesairajdeep:,50.0
chef,50.0
regarding,50.0
breath,50.0
animal,50.0
bet,50.0
low,50.0
youll,50.0
enhancement,50.0
resources,50.0
comment,50.0
nearby,50.0
shame,50.0
clearance,50.0
shutting,50.0
building,50.0
dogs,50.0
"2",50.0
neighbour,49.0
co/bwe30ghxhg,49.0
shall,49.0
dem,49.0
prevention,49.0
rent,49.0
sister,49.0
bs,49.0
intelligence,49.0
late,49.0
hatred,49.0
likely,49.0
turning,49.0
figure,49.0
dumbest,49.0
info,49.0
win,49.0
orders,49.0
@mvmeet:,49.0
biggest,49.0
main,49.0
loud,49.0
@mapmyindia,49.0
hour,49.0
explaining,49.0
credit,49.0
cm,49.0
drive,49.0
hair,49.0
except,49.0
covid19nigeria,49.0
=,49.0
professionals,49.0
track,49.0
sounds,49.0
per,49.0
co/p8iqtoz77t,49.0
planning,49.0
amid,48.0
return,48.0
whopping,48.0
journalist,48.0
washyourhands,48.0
various,48.0
walk,48.0
gop,48.0
beginning,48.0
co/ioyp00vd5q,48.0
troll,48.0
democrats,48.0
problems,48.0
scare,48.0
clean,48.0
drag,48.0
@karlousm:,48.0
german,48.0
alcohol,48.0
jail,48.0
lime,48.0
https,48.0
attempts,48.0
amount,48.0
accountable,48.0
fri,48.0
xenophobic,48.0
concrete,48.0
disappear,47.0
spri,47.0
corporate,47.0
chinas,47.0
majority,47.0
mar,47.0
coronavirusinnigeria,47.0
@jameskii:,47.0
shocked,47.0
technology,47.0
getty,47.0
certain,47.0
dipshit,47.0
@mikefarb1:,47.0
wh,47.0
facts,47.0
symptoms:,47.0
nhs,47.0
aldi,47.0
straight,47.0
bus,47.0
hearing,47.0
@rotimialabi_:,47.0
boyardee,47.0
amendment,47.0
ka,47.0
including,47.0
expected,47.0
dj,47.0
annoying,47.0
billion,47.0
visit,47.0
danny,47.0
plague,47.0
maury,47.0
"stopbhashanshowaction",47.0
kingdom,47.0
africans,46.0
north,46.0
laugh,46.0
tried,46.0
:),46.0
key,46.0
fans,46.0
madness,46.0
itself,46.0
declared,46.0
quite,46.0
flatten,46.0
kn,46.0
mental,46.0
failure,46.0
collect,46.0
nah,46.0
jim,46.0
ain't,46.0
@zaklfc7:,46.0
turns,46.0
workouts,46.0
missing,46.0
difficulty,46.0
games,46.0
income,46.0
prepare,46.0
vanessa,46.0
sen,46.0
scary,46.0
usual,46.0
cured,46.0
apart,46.0
precautions,46.0
kinda,46.0
hunger,46.0
enters,46.0
ruining,46.0
cool,46.0
markets,46.0
botsford/the,46.0
temperature,46.0
shoot,46.0
speak,46.0
offering,45.0
memes,45.0
novel,45.0
(photo:,45.0
challenging,45.0
queens,45.0
apparently,45.0
@hhypocrisy101:,45.0
regular,45.0
anyway,45.0
homes,45.0
2600+,45.0
streets,45.0
hai,45.0
promoting,45.0
plus,45.0
shouldnt,45.0
interesting,45.0
"you",45.0
league,45.0
designed,45.0
shortage,45.0
ministry,45.0
coz,45.0
scientists,45.0
youd,45.0
graduation,45.0
cope,45.0
94%,45.0
truly,45.0
bank,45.0
quick,45.0
thoughts,45.0
lots,45.0
@renoomokri:,45.0
named,45.0
stress,45.0
songs,45.0
born,45.0
@gatewaypundit,45.0
degrees,45.0
gold,44.0
condolences,44.0
kindly,44.0
official,44.0
youtube,44.0
hotels,44.0
degree,44.0
later,44.0
mark,44.0
@who,44.0
ordered,44.0
beaches,44.0
forced,44.0
promises,44.0
highly,44.0
position,44.0
bruh,44.0
center,44.0
tells,44.0
town,44.0
thick,44.0
football,44.0
conference,44.0
@anjanaomkashyap:,44.0
waste,44.0
child,44.0
punjab,44.0
lankford,43.0
isolate,43.0
@rayleengale:,43.0
president's,43.0
survival,43.0
products,43.0
developed,43.0
simply,43.0
af,43.0
exists,43.0
stayathomechallenge,43.0
attacks,43.0
marsha,43.0
@cnn,43.0
voluntarily,43.0
instagram,43.0
tiktok,43.0
strictly,43.0
possibly,43.0
mike,43.0
non,43.0
77,43.0
lowkey,43.0
afraid,43.0
weed,43.0
correctness,43.0
west,43.0
@actbrigitte:,43.0
saturday,43.0
blackburn,43.0
ate,43.0
kumasi,43.0
process,42.0
hyderabad,42.0
overtime,42.0
co/41y6u7rp,42.0
we'll,42.0
indoors,42.0
conspiracy,42.0
eu,42.0
facebook,42.0
(corona,42.0
ourselves,42.0
http,42.0
fights,42.0
famous,42.0
rapunzel,42.0
passed,42.0
alive,42.0
liverpool,42.0
graduate,42.0
appreciate,42.0
cafes,42.0
trips,42.0
experiencing,42.0
learning,42.0
revenge,42.0
@gejonathan,42.0
letting,42.0
tech,42.0
bum,42.0
distraction,42.0
happens,42.0
ride,42.0
excellent,42.0
wishing,41.0
fate,41.0
@ericfloyd:,41.0
co/i25mtf5xfk,41.0
rupauls,41.0
selection,41.0
khan,41.0
mine,41.0
st,41.0
proposal,41.0
heartfelt,41.0
co/,41.0
zero,41.0
buddy,41.0
co/3qm0t5wf6k,41.0
co/frys2jcm4p,41.0
couldn't,41.0
fda,41.0
co/ttkcj4xxa0,41.0
@facebook,41.0
drunk,41.0
mass,41.0
@natb201:,41.0
concerned,41.0
none,41.0
@axios:,41.0
frm,41.0
respect,41.0
trust,41.0
@samstein:,41.0
chinesevirus,41.0
areas,41.0
quarentinelife,41.0
coronainpakistan,41.0
ma,41.0
asuu:,41.0
coronas,41.0
race:,41.0
email,41.0
da,40.0
baiting,40.0
example,40.0
weird,40.0
suffering,40.0
favorite,40.0
students:,40.0
source,40.0
she's,40.0
confident,40.0
predicted,40.0
inhofe,40.0
spoken,40.0
claim,40.0
nurses,40.0
postponed,40.0
foment,40.0
recovered,40.0
hurt,40.0
announced,40.0
millions,40.0
changes,40.0
@baeonda:,40.0
ideas,40.0
shop,40.0
friday,40.0
rich,40.0
slow,40.0
raged,40.0
ignorance,40.0
ig,40.0
huh,40.0
shared,40.0
@b52malmet:,40.0
supporter,40.0
spikes,40.0
funds,40.0
(r-tn),40.0
hello,40.0
@huawei,40.0
form,40.0
drs,40.0
conditions,40.0
clapping,40.0
co/g0011h78fm,40.0
indiafightscorona,40.0
sucks,40.0
succumbed,40.0
sindh,40.0
events,40.0
radio,40.0
difference,40.0
choose,40.0
blamed,40.0
ambulance,40.0
york,40.0
staysafe,40.0
bloody,40.0
27,40.0
whos,39.0
mandem,39.0
nowhere,39.0
ima,39.0
approved,39.0
sars,39.0
audience,39.0
faces,39.0
supplies,39.0
choice,39.0
@chuckwoolery:,39.0
sooo,39.0
animals,39.0
condition,39.0
swear,39.0
earnest,39.0
approach,39.0
haha,39.0
teachers,39.0
@mrjones_tm:,39.0
@patpenn2:,39.0
socialdistancing,39.0
@ayobankole:,39.0
egypt,39.0
@maysssss_:,39.0
thankful,39.0
"body",39.0
leading,39.0
packing,39.0
@3days3nights:,39.0
wouldn't,39.0
ik,39.0
thermostat,39.0
sadly,39.0
quaranteens,39.0
feelings,39.0
kandi,39.0
msnbc,39.0
deep,39.0
@xsqoof:,39.0
500,39.0
stopping,39.0
russia,39.0
updated,39.0
monday,39.0
wedding,39.0
co/bqohxl5txn,39.0
corona),39.0
@pamkeithfl:,39.0
thru,39.0
raised,39.0
bunch,39.0
laid,39.0
kid,39.0
crap,39.0
horrible,39.0
bar,39.0
"beer",39.0
solution,39.0
crossing,39.0
@pinnyloketch,38.0
addition,38.0
fightcovid19,38.0
@adefolaamoo:,38.0
helpful,38.0
"corona:",38.0
weve,38.0
"march",38.0
@musanv18:,38.0
joints,38.0
aids,38.0
letter,38.0
k,38.0
60,38.0
immed,38.0
releasing,38.0
joyous,38.0
stream,38.0
red,38.0
@ghonim:,38.0
deny,38.0
telecom,38.0
disaster,38.0
chief,38.0
view,38.0
isolating,38.0
ignored,38.0
debt,38.0
kung,38.0
politics,38.0
employees,38.0
@pinnyloketch:,38.0
behead,38.0
built,38.0
thursday,38.0
crown-like,38.0
doubt,38.0
trumpvirus,38.0
pic,38.0
22,38.0
racist-in-chief,38.0
tour,38.0
pr,38.0
necessary,38.0
cor,38.0
elkharseety,38.0
american-egyptian,38.0
king,37.0
d-does,37.0
co/igpfdhtcdm,37.0
@zhantafa:,37.0
event,37.0
agreed,37.0
https:/,37.0
m-mean,37.0
@stonersuh:,37.0
calm,37.0
co/gdipokqozb,37.0
@thomaskaine5:,37.0
upon,37.0
wouldnt,37.0
created,37.0
honest,37.0
lying,37.0
appreciation,37.0
cells,37.0
exterior,37.0
immunity,37.0
127,37.0
election,37.0
empty,37.0
central,37.0
poc,37.0
desperate,37.0
se,37.0
sort,37.0
precautionary,37.0
financial,37.0
points,37.0
keys,37.0
vulnerable,37.0
co/jezoji7e0v,37.0
mate,37.0
easy,37.0
orleans,37.0
cross,37.0
13,37.0
cancer,37.0
gift,37.0
explain,37.0
n-neo,37.0
worldwide,37.0
refuse,37.0
stayathome,37.0
holding,37.0
kidding,37.0
@aaronneedshelp:,37.0
@kaypoisson1:,37.0
luck,37.0
older,36.0
effects,36.0
senators,36.0
@jenanmoussa:,36.0
oftenas,36.0
ten,36.0
hates,36.0
holds,36.0
pieces,36.0
whoever,36.0
awareness:,36.0
purposefully,36.0
thin,36.0
ban,36.0
basically,36.0
@tshi_nakanyane:,36.0
"3",36.0
lungs,36.0
@mbuhari,36.0
rona,36.0
unprecedented,36.0
@_nomics:,36.0
21,36.0
revelation,36.0
xenophobia,36.0
aware,36.0
gas,36.0
listening,36.0
anti,36.0
tn_toge,36.0
worke,36.0
presenting,36.0
corona-like,36.0
block,36.0
31,36.0
restaurants,36.0
oth,36.0
levels,36.0
iwashedmyhands,36.0
institution,36.0
military,36.0
@drdenagrayson:,36.0
began,36.0
sell,36.0
granted,36.0
active,35.0
version,35.0
sit,35.0
hrs,35.0
plz,35.0
base,35.0
co/jqagqvves1,35.0
@andrewpollackfl:,35.0
tangled,35.0
personally,35.0
bbcqt,35.0
secto,35.0
@ajemaineclement:,35.0
era,35.0
british,35.0
outta,35.0
:(,35.0
coron,35.0
useful,35.0
anime,35.0
awesome,35.0
gates,35.0
commercial,35.0
demonizing,35.0
grandparents,35.0
abt,35.0
stock,35.0
i'd,35.0
grateful,35.0
missed,35.0
@timmurtaugh:,35.0
celebs,35.0
@jackie__29:,35.0
informal,35.0
pathetic,35.0
present,35.0
warehouse,35.0
balcony,35.0
recently,35.0
pts,35.0
hudgens,35.0
welcome,35.0
wired,35.0
messing,35.0
bastard,35.0
stayhome,35.0
"me",35.0
coronavi,35.0
senate,34.0
bat,34.0
"people's",34.0
organizing,34.0
sometimes,34.0
@grantstern:,34.0
village,34.0
ni,34.0
michael,34.0
"other",34.0
pronounce,34.0
anybody,34.0
pan,34.0
flying,34.0
@pushacee:,34.0
towards,34.0
co/cns0qqgnok,34.0
fo,34.0
finna,34.0
natasha,34.0
dm,34.0
screwed,34.0
vacation,34.0
greek,34.0
trending,34.0
movement,34.0
pain,34.0
resident,34.0
warning,34.0
unity,34.0
"coffee",34.0
managed,34.0
sweet,34.0
major,34.0
parting,34.0
delivery,34.0
rss,34.0
reduce,34.0
shelves,34.0
democratic,34.0
closures,34.0
@marco_acortes:,34.0
drugs,34.0
"coronavirus",34.0
alright,34.0
claims,34.0
content,34.0
energy,34.0
romanoff,34.0
co/6tfmgwqs2f,34.0
access,34.0
fund,34.0
@kandi,34.0
britains,34.0
nick,34.0
@nightlypolitics:,34.0
we've,34.0
sayhername,34.0
@goshromanoff:,34.0
mention,34.0
design,34.0
handled,34.0
reaction,34.0
hasn't,34.0
ha,34.0
documented,34.0
coke,34.0
burruss-tucker,34.0
shaking,33.0
mem,33.0
posted,33.0
raise,33.0
door,33.0
bae,33.0
"spring-breakers:",33.0
@fernandoamandi:,33.0
@itspinsmybrain:,33.0
border,33.0
simon,33.0
streaming,33.0
spot,33.0
duty,33.0
respiratory,33.0
worked,33.0
met,33.0
pune,33.0
podcast,33.0
followers,33.0
easily,33.0
services,33.0
watched,33.0
@simon_nixon:,33.0
@public_citizen:,33.0
ruin,33.0
card,33.0
discipline,33.0
@borisjohnson,33.0
togetherwecan,33.0
@bertkreischer:,33.0
amidst,33.0
"pandemic",33.0
campaign,33.0
@thelindsayellis:,33.0
spent,33.0
reporting,33.0
indeed,33.0
forever,33.0
peshawar,33.0
stories,33.0
title,33.0
according,33.0
sexy,33.0
supporting,33.0
serve,33.0
cry,33.0
muslim,33.0
christ,33.0
@cbsnews,33.0
primary,33.0
est,33.0
planet,33.0
cars,33.0
blue,33.0
racial,33.0
grocery,33.0
@brent_rooker19:,33.0
propaganda,33.0
abil,33.0
2019,33.0
clap,33.0
suck,33.0
calming,33.0
who's,33.0
fauci,33.0
morons,33.0
americans:,33.0
@sureshnakhua:,32.0
lucky,32.0
"curve",32.0
acts,32.0
virus-,32.0
concerns,32.0
signed,32.0
reject,32.0
kept,32.0
spreads,32.0
leaving,32.0
@era_marku:,32.0
co/rst5m,32.0
draw,32.0
republican,32.0
art,32.0
cost,32.0
escape,32.0
cities,32.0
sake,32.0
abvp,32.0
infectious,32.0
han,32.0
ye,32.0
lie,32.0
prisoners,32.0
dis,32.0
proper,32.0
ah,32.0
cdc:,32.0
whenever,32.0
eye,32.0
*continue,32.0
@jacob_meyou7:,32.0
husband,32.0
evening,32.0
sanctions,32.0
pegg,32.0
@rafaelshimunov:,32.0
janata,32.0
faced,32.0
shameful,32.0
maintaining,32.0
lemme,32.0
frost,32.0
cousin,32.0
@bbcquestiontime,32.0
hygiene,32.0
@lmgriffjohnson:,32.0
bitches,32.0
donators,32.0
train,32.0
album,31.0
elsewhere,31.0
convinced,31.0
increased,31.0
socialdistanacing,31.0
un,31.0
shah,31.0
headache,31.0
abhorrent,31.0
urging,31.0
mentioned,31.0
asap,31.0
celebrations,31.0
network,31.0
app,31.0
peoples,31.0
governor,31.0
celebrate,31.0
accurate,31.0
conversation,31.0
subscribe,31.0
shift,31.0
print,31.0
@nsaina:,31.0
logic,31.0
checking,31.0
16,31.0
aid,31.0
covid19uk,31.0
surely,31.0
lab,31.0
@theellenshow,31.0
gov,31.0
dropping,31.0
faith,31.0
co/ycrou0dzd1,31.0
feed,31.0
chaos,31.0
govts,31.0
statement,31.0
pollen,31.0
transmission,31.0
japan,31.0
@fema,31.0
badly,31.0
unreal,31.0
detention,31.0
pussy,31.0
asuu,31.0
divisive,31.0
civilization,31.0
peak,31.0
moved,31.0
lil,31.0
advertisers,31.0
commentator,31.0
soaps,31.0
ffs,31.0
twice,30.0
assisting,30.0
abortion,30.0
aren't,30.0
essential,30.0
blues,30.0
crude,30.0
throat,30.0
ignore,30.0
crush,30.0
quiet,30.0
kim,30.0
highest,30.0
brilliant,30.0
offices,30.0
sites,30.0
married,30.0
offer,30.0
midst,30.0
del,30.0
bodies,30.0
joe,30.0
lazy,30.0
spending,30.0
@profwolff:,30.0
photos,30.0
nature,30.0
melania,30.0
incredible,30.0
https:,30.0
ft,30.0
imposed,30.0
japanese,30.0
balochistan,30.0
kick,30.0
@therightmelissa:,30.0
ms,30.0
commuting,30.0
scale,30.0
targeted,30.0
trump/,30.0
co/cjuqqu1vnq,30.0
four,30.0
build,30.0
dream,30.0
ongoing,30.0
showed,30.0
treated,30.0
pregnant,30.0
@alayonimiii:,30.0
(corona),30.0
@oluniyigates:,30.0
afternoon,30.0
finding,30.0
dry,30.0
environment,30.0
praying,30.0
lipid,30.0
deserve,30.0
greatest,30.0
mouth,30.0
african,30.0
@proviewsusa:,30.0
treating,30.0
@dragonflyjonez:,30.0
western,30.0
whistles,30.0
wipe,30.0
allergies,30.0
typewriter,30.0
@nbcnews,30.0
correct,30.0
delay,30.0
radical,29.0
fears,29.0
rough,29.0
november,29.0
rev,29.0
nope,29.0
@donttrythis:,29.0
earn,29.0
virtual,29.0
1000,29.0
@chelle2x:,29.0
@oann,29.0
"cause",29.0
june,29.0
oil,29.0
incoming,29.0
authorities,29.0
@kokomothegreat:,29.0
@azmishabana:,29.0
brady,29.0
fixed,29.0
forgot,29.0
shutdown,29.0
genius,29.0
nd,29.0
bottle,29.0
pre-corona,29.0
@gatewaypundit:,29.0
@hughriminton:,29.0
above,29.0
map,29.0
speed,29.0
harder,29.0
@zofeenmaqsood:,29.0
critical,29.0
bender,29.0
mexican,29.0
co/ixbmhvcfoy,29.0
bomboclaat,29.0
groups,29.0
petty,29.0
@omundson:,29.0
@miracleshadrack:,29.0
2:2,29.0
instructions,29.0
remix,29.0
pull,29.0
@angryblkhoemo:,29.0
cheesy,29.0
rhetoric,29.0
amit,29.0
bag,29.0
wallet,29.0
enjin,29.0
intensive,29.0
lmaooo,29.0
thyatir,29.0
shots,29.0
reach,29.0
holiday,29.0
nationwide,29.0
covid2019india,29.0
ships,29.0
kenya,29.0
suddenly,29.0
earlier,29.0
tbh,29.0
changing,29.0
co/ztois,29.0
mossad,28.0
becoming,28.0
uncle,28.0
remove,28.0
tweeted,28.0
impeccable,28.0
insane,28.0
@jgreenblattadl:,28.0
@steveguest:,28.0
wanting,28.0
semester,28.0
shake,28.0
@lowkeyheighkey:,28.0
topics,28.0
owner,28.0
doc,28.0
@david_j_roth:,28.0
smoke,28.0
here:,28.0
blind,28.0
fair,28.0
temp,28.0
chronology,28.0
@cristinalail,28.0
publicly,28.0
french,28.0
@elijahschaffer:,28.0
preparation,28.0
squint,28.0
gross,28.0
cash,28.0
co/ejlouyyx1h,28.0
suffer,28.0
ca,28.0
deliberately,28.0
hundreds,28.0
citizen,28.0
coronavirusindia,28.0
wit,28.0
pande,28.0
deliberate,28.0
personal,28.0
cameramans,28.0
"rt",28.0
usually,28.0
netflix,28.0
temporarily,28.0
knowledge,28.0
banks,28.0
cli,28.0
@volariume:,28.0
twitter:,28.0
"token",28.0
filling,28.0
mood,28.0
hiding,28.0
"curfew",28.0
@bbhuttozardari,28.0
properly,28.0
@rapup,28.0
sa,28.0
apocalypse,28.0
similar,28.0
starts,28.0
carefully,27.0
eaten,27.0
doomed,27.0
17,27.0
j,27.0
cup,27.0
dallas,27.0
rs,27.0
lift,27.0
customers,27.0
@piersmorgan,27.0
@letsweeb:,27.0
everythings,27.0
@urfavissafe:,27.0
--,27.0
progress,27.0
@obadimz:,27.0
books,27.0
mainstream,27.0
garbage,27.0
freedom,27.0
donate,27.0
nearly,27.0
saved,27.0
@royalkenyah:,27.0
@saketgokhale:,27.0
disturbing,27.0
charts,27.0
vitamin,27.0
park,27.0
returned,27.0
nor,27.0
turmoil,27.0
weebs,27.0
established,27.0
toll,27.0
premier,27.0
wind,27.0
minute,27.0
giveaway,27.0
terrible,27.0
purpose,27.0
despicable,27.0
fan,27.0
politicians,27.0
testicles,27.0
pictures,27.0
movies,27.0
@drnealhouston:,27.0
"2020",27.0
imposing,27.0
cock,27.0
contracted,27.0
ut,27.0
window,27.0
advantage,27.0
co/1s4n,27.0
inner,27.0
cute,27.0
entitled,27.0
pos,27.0
passing,27.0
teams,27.0
doi,27.0
@roxburghxo:,27.0
@amjsutherland:,27.0
amen,27.0
voting,27.0
coincidence,27.0
burr,27.0
biden,27.0
boredom,27.0
refer,27.0
hoe,27.0
panels,27.0
secret,27.0
filled,27.0
'if,27.0
@martynmcl:,27.0
"break",27.0
israelis,27.0
@cryptotipsfr:,27.0
sweden,27.0
won,27.0
packed,27.0
accept,27.0
became,27.0
shortness,26.0
teen,26.0
directly,26.0
function,26.0
prisons,26.0
@bahayogi:,26.0
avoiding,26.0
immigration,26.0
several,26.0
prepper,26.0
uni,26.0
theyll,26.0
@dilleyshow,26.0
terms,26.0
hahahha,26.0
@acosta,26.0
diagnosed,26.0
self-assembled,26.0
musicians,26.0
underestimate,26.0
camera,26.0
tom,26.0
communist,26.0
pill,26.0
omfg,26.0
em,26.0
snowflake,26.0
below,26.0
russian,26.0
sold,26.0
judged,26.0
ga,26.0
limited,26.0
trumppandemic,26.0
@juddapatow:,26.0
efforts,26.0
fb,26.0
bay,26.0
taskforce,26.0
hy,26.0
fix,26.0
makeup,26.0
bilayer,26.0
marry,26.0
shopping,26.0
ab,26.0
scam,26.0
corona's,26.0
father,26.0
compa,26.0
buried,26.0
status,26.0
story:,26.0
alert,26.0
policy,26.0
dark,26.0
asses,26.0
reception,26.0
functions,26.0
rep,26.0
anyways,26.0
stealing,26.0
outbreaks,26.0
cleaned,26.0
collapse,26.0
outsourced,26.0
seconds,26.0
hits,26.0
88%,26.0
careful,26.0
ads,26.0
heat,26.0
fucken,26.0
daughter,26.0
@innomatijane:,26.0
nanoparticle,26.0
excited,26.0
@cameron_foreman:,26.0
cleaning,26.0
tl,26.0
@joyce_karam:,25.0
"me:",25.0
covid19on,25.0
mix,25.0
feminist,25.0
ji's,25.0
co/mdewoc8qpu,25.0
actions,25.0
dumbass,25.0
hahaha,25.0
china's,25.0
responded,25.0
"allah",25.0
theory,25.0
mocking,25.0
chicken,25.0
gotten,25.0
donation,25.0
sniping,25.0
@baldingsworld:,25.0
criminals,25.0
gathering,25.0
smoking,25.0
@joshuapotash:,25.0
ayifuni,25.0
(to,25.0
matters,25.0
81,25.0
saving,25.0
@larryschweikart:,25.0
@pittman_george:,25.0
@jibomi:,25.0
parties,25.0
raising,25.0
field,25.0
corner,25.0
co/owo4y2faz4,25.0
100k,25.0
goal,25.0
dera,25.0
concert,25.0
new:,25.0
(and,25.0
@wwwojtekk:,25.0
enter,25.0
gazi,25.0
fellows,25.0
officials,25.0
@rizwanahmed:,25.0
@avocadovsz:,25.0
transfer,25.0
@bdutt:,25.0
winning,25.0
host,25.0
perhaps,25.0
spouse,25.0
co/axxrkt3qpi,25.0
unites,25.0
guide,25.0
@rak_strong:,25.0
activities,25.0
actively,25.0
"am",25.0
2nd,25.0
classes,25.0
ending,25.0
infections,25.0
disney,25.0
invented,25.0
jnu,25.0
conclusion,25.0
@joshua1eo:,25.0
swine,25.0
mins,25.0
false,25.0
co/8lmxdypcnp,25.0
provinces,25.0
clip,25.0
mountain,25.0
added,25.0
moron,25.0
whilst,25.0
@shoe0nhead:,25.0
johnson's,25.0
misleading,25.0
prey,25.0
pi,25.0
played,25.0
tiny,25.0
@ed_solomon:,25.0
administration,25.0
congress,25.0
smart,25.0
download,25.0
seem,25.0
@orchardcitygal:,25.0
coffee,25.0
maga,25.0
msm,25.0
lit,25.0
driving,24.0
somehow,24.0
@2larryjohnson7,24.0
co/llzcbrmwrz,24.0
@bbclaurak:,24.0
warned,24.0
stressed,24.0
management,24.0
daniel,24.0
entering,24.0
led,24.0
journalists,24.0
click,24.0
pandemics,24.0
contain,24.0
profit,24.0
affecting,24.0
supporters,24.0
11,24.0
bye,24.0
risking,24.0
rising,24.0
tawainese,24.0
balc,24.0
fitness,24.0
nose,24.0
rumours,24.0
gcses,24.0
mercy,24.0
shower,24.0
5g,24.0
reporters,24.0
coughed,24.0
brexit,24.0
loves,24.0
finland,24.0
@inevitable_et,24.0
@adamschefter,24.0
constantly,24.0
@mikayesfiona:,24.0
fakenews,24.0
phrase,24.0
manner,24.0
court,24.0
mens,24.0
@l_tido:,24.0
homeless,24.0
gatherings,24.0
bull,24.0
bushcraft,24.0
damned,24.0
gaga,24.0
bio,24.0
@siralexas:,24.0
diplomatic,24.0
recover,24.0
meant,24.0
cares,24.0
tightness,24.0
celebrating,24.0
@jazayerli:,24.0
crime,24.0
destroy,24.0
station,24.0
widespread,24.0
103,24.0
visiting,24.0
floor,24.0
referring,24.0
colleagues/friends,24.0
fit,24.0
blocking,24.0
angry,24.0
match,24.0
lung,24.0
@olwee:,24.0
"crisis",24.0
training,24.0
escaped,24.0
practicing,24.0
"closed",24.0
@egyptian_celeb:,24.0
weapon,24.0
decision,24.0
received,24.0
ohh,24.0
paedophiles,24.0
hiv,24.0
weirdo,24.0
flowers,24.0
imag,24.0
buhari,24.0
regularly,24.0
lemons,24.0
lesson,24.0
ht,24.0
river,24.0
ball,24.0
traced,24.0
indonesia,24.0
tracking,24.0
cus,24.0
ibadan,24.0
chinaliedpeopledied,24.0
lmfao,24.0
willing,24.0
language,24.0
flights,24.0
television,23.0
churches,23.0
english,23.0
count,23.0
defen,23.0
india's,23.0
combat,23.0
poverty,23.0
2),23.0
senior,23.0
core,23.0
repugnant,23.0
exotic,23.0
35,23.0
$,23.0
@kt_so_it_goes:,23.0
biological,23.0
monstrous,23.0
curb,23.0
unemployment,23.0
curve,23.0
epic,23.0
*corona,23.0
cam,23.0
en,23.0
fam,23.0
shops,23.0
fail,23.0
co/vcfiqk09de,23.0
positively,23.0
existence,23.0
wall,23.0
restrictions,23.0
jumped,23.0
privacy,23.0
realized,23.0
rela,23.0
wide,23.0
nehru's,23.0
hide,23.0
25,23.0
@politikurd:,23.0
ace,23.0
introspectively,23.0
co/2ioyq1ntg7,23.0
attacked,23.0
le,23.0
gros,23.0
24,23.0
hat,23.0
_,23.0
fools,23.0
@washingtonpost,23.0
spirits,23.0
quit,23.0
governors,23.0
icu,23.0
anxiety-,23.0
&lt,23.0
religion,23.0
struggle,23.0
@officialplt,23.0
@ashokgehlot51:,23.0
@jafta_ml:,23.0
@barakravid:,23.0
film,23.0
@ebs_the_great:,23.0
jump,23.0
ki,23.0
invitation,23.0
@conmijente:,23.0
yday,23.0
pneumonia,23.0
imma,23.0
caring,23.0
winter,23.0
48,23.0
it),23.0
european,23.0
ke,23.0
insurance,23.0
boomers,23.0
counting,23.0
spirit,23.0
command,23.0
"now*",23.0
opposite,23.0
"9pm",23.0
flattenthecurve,23.0
aggressively,23.0
box,23.0
update:,23.0
*right,23.0
traffic,23.0
telangana,23.0
supply,23.0
ko,23.0
stick,23.0
sources,23.0
cldnt,22.0
loss,22.0
confused,22.0
rick,22.0
tuesday,22.0
ap,22.0
naija,22.0
file,22.0
theyve,22.0
throughout,22.0
protest,22.0
creating,22.0
looming,22.0
standing,22.0
checks,22.0
"died",22.0
proven,22.0
regions,22.0
units,22.0
"balochistan",22.0
jam,22.0
affects,22.0
smack,22.0
discovered,22.0
op-ed,22.0
blunt,22.0
elected,22.0
vi,22.0
dat,22.0
tightne,22.0
critics,22.0
govern,22.0
co/kljnccpdvj,22.0
wisdom,22.0
(https://t,22.0
respond,22.0
45,22.0
2017,22.0
discuss,22.0
@mattstokess:,22.0
record,22.0
@_meiodrama_:,22.0
lines,22.0
rock,22.0
expectation,22.0
band,22.0
co/wdhfx3pmhf,22.0
boom,22.0
blowing,22.0
@jndkgrf:,22.0
diff,22.0
academic,22.0
taught,22.0
saints,22.0
tax,22.0
lee,22.0
communities,22.0
@reneepee12:,22.0
effectively,22.0
ups,22.0
ghanaian,22.0
clown,22.0
cures,22.0
@tamangphan:,22.0
@mashwaniazhar:,22.0
@spur_urbanist:,22.0
begin,22.0
@joekennedy:,22.0
sats,22.0
measure,22.0
ability,22.0
mkhize,22.0
